Id,region,date,mortality_rate,O3,PM10,PM25,NO2,T2M
9497,E12000009,2009-01-07,1.951,19.801,20.865,10.753,21.045,273.374
9498,E12000009,2009-01-08,1.990,15.698,22.906,11.736,20.346,275.880
9499,E12000009,2009-01-09,2.296,12.535,23.922,11.375,28.283,273.250
9500,E12000009,2009-01-10,2.258,18.047,26.398,14.859,17.693,276.128
9501,E12000009,2009-01-11,1.932,41.091,23.086,7.706,4.093,280.847
9502,E12000009,2009-01-12,2.200,50.812,11.780,3.467,3.559,282.704
9503,E12000009,2009-01-13,2.066,34.770,8.062,3.674,6.194,280.031
9504,E12000009,2009-01-14,2.028,33.709,8.229,3.401,7.008,277.956
9505,E12000009,2009-01-15,1.664,43.092,11.850,4.420,3.634,280.886
9506,E12000009,2009-01-16,2.085,37.432,7.949,3.106,4.317,281.472
9507,E12000009,2009-01-17,2.028,51.586,8.993,2.574,1.933,281.168
9508,E12000009,2009-01-18,2.200,46.851,10.328,2.726,2.364,278.908
9509,E12000009,2009-01-19,1.722,49.405,7.232,1.776,2.112,278.023
9510,E12000009,2009-01-20,2.028,32.886,8.553,2.896,5.229,276.856
9511,E12000009,2009-01-21,2.009,35.971,8.317,2.983,4.647,278.257
9512,E12000009,2009-01-22,2.047,46.950,9.158,1.847,2.840,280.888
9513,E12000009,2009-01-23,1.932,42.539,6.891,2.379,3.703,279.009
9514,E12000009,2009-01-24,2.143,33.848,9.226,3.768,6.426,277.360
9515,E12000009,2009-01-25,1.760,54.957,11.397,2.414,3.410,279.673
9516,E12000009,2009-01-26,1.971,34.999,12.390,5.398,8.170,278.633
9517,E12000009,2009-01-27,1.837,27.154,12.872,5.295,10.753,279.000
9518,E12000009,2009-01-28,1.894,27.741,6.324,3.601,12.197,280.858
9519,E12000009,2009-01-29,1.626,31.557,21.358,7.459,9.619,279.716
9520,E12000009,2009-01-30,1.511,30.287,27.301,8.703,9.003,280.439
9521,E12000009,2009-01-31,1.626,24.737,32.661,10.924,9.704,279.013
9522,E12000009,2009-02-01,1.760,43.413,18.700,7.233,7.755,274.380
9523,E12000009,2009-02-02,1.703,33.377,13.003,7.572,10.881,272.562
9524,E12000009,2009-02-03,1.760,33.439,10.357,6.431,9.553,274.907
9525,E12000009,2009-02-04,1.779,37.210,13.764,6.930,9.444,276.018
9526,E12000009,2009-02-05,1.741,10.827,9.008,4.871,18.708,275.316
9527,E12000009,2009-02-06,1.779,28.870,8.675,4.831,16.268,275.127
9528,E12000009,2009-02-07,1.473,45.544,9.371,3.841,7.061,274.750
9529,E12000009,2009-02-08,1.760,41.607,7.598,3.644,8.538,275.601
9530,E12000009,2009-02-09,1.722,39.608,6.007,2.329,10.643,278.103
9531,E12000009,2009-02-10,1.837,43.266,8.938,3.851,9.621,276.775
9532,E12000009,2009-02-11,1.378,30.329,8.039,3.908,10.261,276.896
9533,E12000009,2009-02-12,1.511,32.740,13.130,4.839,17.702,276.311
9534,E12000009,2009-02-13,1.492,34.903,12.565,4.705,13.530,279.717
9535,E12000009,2009-02-14,1.684,26.937,18.671,9.552,15.967,277.853
9536,E12000009,2009-02-15,1.378,36.906,16.024,7.731,10.354,278.699
9537,E12000009,2009-02-16,1.358,44.232,10.790,4.410,7.519,279.662
9538,E12000009,2009-02-17,1.454,40.340,14.316,5.428,9.164,280.544
9539,E12000009,2009-02-18,1.511,27.676,15.880,8.137,17.326,280.433
9540,E12000009,2009-02-19,1.569,32.903,15.301,7.832,16.669,280.447
9541,E12000009,2009-02-20,1.703,32.713,13.612,6.311,14.028,278.624
9542,E12000009,2009-02-21,1.378,38.354,13.652,4.870,9.385,279.017
9543,E12000009,2009-02-22,1.760,53.175,9.355,2.584,5.587,281.124
9544,E12000009,2009-02-23,1.664,48.200,7.699,2.686,7.979,281.186
9545,E12000009,2009-02-24,1.569,34.083,15.601,7.673,14.391,281.426
9546,E12000009,2009-02-25,1.435,41.510,18.538,7.078,10.828,280.437
9547,E12000009,2009-02-26,1.378,52.118,9.264,2.743,6.168,280.493
9548,E12000009,2009-02-27,1.626,54.481,8.307,2.706,5.420,280.926
9549,E12000009,2009-02-28,1.722,46.212,13.655,4.541,8.694,278.931
9550,E12000009,2009-03-01,1.435,44.380,16.955,6.633,9.665,279.165
9551,E12000009,2009-03-02,1.378,46.217,8.511,3.191,6.382,279.872
9552,E12000009,2009-03-03,1.378,61.473,7.655,2.306,3.560,280.523
9553,E12000009,2009-03-04,1.875,51.372,7.445,2.950,6.977,276.605
9554,E12000009,2009-03-05,1.492,46.814,13.080,4.617,10.897,277.041
9555,E12000009,2009-03-06,1.856,42.175,10.855,4.243,11.568,278.749
9556,E12000009,2009-03-07,1.626,52.768,10.923,3.251,6.986,281.867
9557,E12000009,2009-03-08,1.091,65.788,11.457,3.178,2.481,279.430
9558,E12000009,2009-03-09,1.416,61.850,9.251,2.555,2.998,279.556
9559,E12000009,2009-03-10,1.224,61.828,8.705,2.965,5.459,281.728
9560,E12000009,2009-03-11,1.167,38.925,11.857,3.664,11.128,280.995
9561,E12000009,2009-03-12,1.588,61.730,7.788,2.250,5.588,282.219
9562,E12000009,2009-03-13,1.358,53.043,13.953,3.106,8.138,282.062
9563,E12000009,2009-03-14,1.358,61.575,12.349,3.228,4.607,281.733
9564,E12000009,2009-03-15,1.397,48.686,12.412,4.356,8.159,280.855
9565,E12000009,2009-03-16,1.531,34.472,22.003,8.963,13.249,281.491
9566,E12000009,2009-03-17,1.320,33.200,30.772,13.793,18.907,281.458
9567,E12000009,2009-03-18,1.607,28.184,42.398,22.192,18.281,281.843
9568,E12000009,2009-03-19,1.397,32.895,44.741,22.457,18.922,281.946
9569,E12000009,2009-03-20,1.626,37.931,33.555,13.081,15.014,281.050
9570,E12000009,2009-03-21,1.301,43.028,33.510,15.216,12.736,280.887
9571,E12000009,2009-03-22,1.473,55.688,10.938,3.203,6.088,281.467
9572,E12000009,2009-03-23,1.282,58.265,10.735,2.545,4.191,281.888
9573,E12000009,2009-03-24,1.320,58.041,9.334,2.886,4.341,280.260
9574,E12000009,2009-03-25,1.588,62.297,9.212,2.662,3.200,281.386
9575,E12000009,2009-03-26,1.416,60.053,9.859,2.678,3.225,281.247
9576,E12000009,2009-03-27,1.550,55.312,8.585,2.810,4.549,279.025
9577,E12000009,2009-03-28,1.358,58.576,7.814,3.076,5.137,279.403
9578,E12000009,2009-03-29,1.531,56.476,8.782,2.955,7.245,278.064
9579,E12000009,2009-03-30,1.224,47.929,13.980,3.759,9.565,280.943
9580,E12000009,2009-03-31,1.205,46.073,16.876,6.480,12.951,282.345
9581,E12000009,2009-04-01,1.626,38.599,25.218,9.408,15.634,283.373
9582,E12000009,2009-04-02,1.588,41.337,31.205,12.780,13.106,282.413
9583,E12000009,2009-04-03,1.320,46.194,36.277,20.890,11.327,282.015
9584,E12000009,2009-04-04,1.358,58.798,9.958,4.869,3.715,282.467
9585,E12000009,2009-04-05,1.492,49.107,12.758,4.706,6.958,281.063
9586,E12000009,2009-04-06,1.339,62.207,17.377,5.957,6.295,281.575
9587,E12000009,2009-04-07,1.129,58.470,6.562,2.342,3.088,282.151
9588,E12000009,2009-04-08,1.531,57.381,6.370,2.225,3.764,282.407
9589,E12000009,2009-04-09,1.684,61.276,13.471,4.486,4.216,284.067
9590,E12000009,2009-04-10,1.435,57.763,9.384,3.430,6.099,281.978
9591,E12000009,2009-04-11,1.435,57.363,7.899,3.151,7.087,281.303
9592,E12000009,2009-04-12,1.071,52.291,15.255,7.009,10.161,281.807
9593,E12000009,2009-04-13,1.205,59.039,15.667,6.098,8.094,282.108
9594,E12000009,2009-04-14,1.473,55.708,14.724,5.219,9.336,283.402
9595,E12000009,2009-04-15,1.301,55.221,27.128,12.289,11.548,284.899
9596,E12000009,2009-04-16,1.186,61.974,15.533,6.747,7.916,284.093
9597,E12000009,2009-04-17,1.645,54.097,14.689,8.214,9.314,283.288
9598,E12000009,2009-04-18,1.531,63.003,21.788,10.592,7.451,283.716
9599,E12000009,2009-04-19,1.282,67.402,20.261,9.661,6.210,283.168
9600,E12000009,2009-04-20,1.263,58.010,25.523,13.027,9.249,284.420
9601,E12000009,2009-04-21,1.282,67.246,22.901,9.610,6.708,283.500
9602,E12000009,2009-04-22,1.358,59.932,18.816,5.614,7.459,283.677
9603,E12000009,2009-04-23,1.052,66.154,22.608,10.825,9.322,284.062
9604,E12000009,2009-04-24,1.531,73.188,27.092,13.076,9.620,285.582
9605,E12000009,2009-04-25,1.339,67.067,8.786,3.609,3.148,283.041
9606,E12000009,2009-04-26,1.550,63.720,9.027,4.275,4.330,283.183
9607,E12000009,2009-04-27,1.263,62.112,6.736,2.271,4.624,281.563
9608,E12000009,2009-04-28,1.473,52.687,9.388,4.417,8.196,280.949
9609,E12000009,2009-04-29,1.378,58.255,11.140,4.865,6.867,282.592
9610,E12000009,2009-04-30,1.454,57.198,7.516,2.634,5.183,283.882
9611,E12000009,2009-05-01,1.033,58.448,8.515,3.012,5.916,284.035
9612,E12000009,2009-05-02,1.378,62.406,12.077,2.834,5.681,284.064
9613,E12000009,2009-05-03,1.397,61.934,8.414,1.988,3.725,283.456
9614,E12000009,2009-05-04,1.129,59.376,9.638,2.564,4.790,283.049
9615,E12000009,2009-05-05,1.703,64.975,9.841,2.214,3.299,284.862
9616,E12000009,2009-05-06,1.473,61.768,8.378,1.964,2.969,285.019
9617,E12000009,2009-05-07,1.435,66.522,7.896,2.136,3.079,284.791
9618,E12000009,2009-05-08,1.282,58.526,8.848,2.393,2.782,283.823
9619,E12000009,2009-05-09,1.205,53.868,10.045,2.597,4.985,283.519
9620,E12000009,2009-05-10,1.282,56.919,15.570,5.298,8.214,285.078
9621,E12000009,2009-05-11,1.301,67.039,12.365,6.158,6.425,285.286
9622,E12000009,2009-05-12,1.263,72.089,11.719,5.679,5.413,284.364
9623,E12000009,2009-05-13,1.378,50.609,21.723,10.683,9.978,284.751
9624,E12000009,2009-05-14,1.263,52.039,18.253,10.346,7.350,285.362
9625,E12000009,2009-05-15,1.110,58.923,9.673,4.310,4.411,283.577
9626,E12000009,2009-05-16,1.052,62.991,9.853,2.874,1.898,283.444
9627,E12000009,2009-05-17,1.473,69.109,8.562,2.786,2.046,283.567
9628,E12000009,2009-05-18,1.091,71.301,8.681,2.352,2.374,284.357
9629,E12000009,2009-05-19,1.378,67.267,10.520,2.790,2.726,284.467
9630,E12000009,2009-05-20,1.454,64.141,13.233,3.339,4.178,284.934
9631,E12000009,2009-05-21,1.550,67.006,9.250,2.778,3.025,285.030
9632,E12000009,2009-05-22,1.052,64.814,9.042,2.741,4.694,284.917
9633,E12000009,2009-05-23,1.378,62.067,11.949,4.129,6.668,285.927
9634,E12000009,2009-05-24,1.224,65.974,10.323,4.702,5.935,287.454
9635,E12000009,2009-05-25,1.205,63.398,19.033,7.043,7.204,287.974
9636,E12000009,2009-05-26,1.301,60.092,8.720,2.206,2.702,285.215
9637,E12000009,2009-05-27,1.167,53.150,10.446,2.505,3.579,285.270
9638,E12000009,2009-05-28,1.492,40.580,11.750,3.522,5.203,287.697
9639,E12000009,2009-05-29,1.205,47.754,15.674,6.931,8.736,289.753
9640,E12000009,2009-05-30,1.358,73.327,17.291,9.639,10.800,289.519
9641,E12000009,2009-05-31,1.378,84.824,17.252,9.251,6.542,289.908
9642,E12000009,2009-06-01,1.320,83.307,15.321,7.606,6.173,291.020
9643,E12000009,2009-06-02,1.263,84.872,13.594,7.674,6.970,290.712
9644,E12000009,2009-06-03,1.167,79.609,18.499,11.395,7.289,290.701
9645,E12000009,2009-06-04,1.205,71.627,17.084,9.592,7.172,287.546
9646,E12000009,2009-06-05,1.378,77.307,18.052,11.512,6.194,286.872
9647,E12000009,2009-06-06,1.492,68.249,15.014,8.735,5.758,284.992
9648,E12000009,2009-06-07,0.995,67.981,6.205,3.585,3.604,285.105
9649,E12000009,2009-06-08,1.129,64.710,10.183,5.487,5.171,284.936
9650,E12000009,2009-06-09,0.976,69.423,11.703,6.599,6.954,286.455
9651,E12000009,2009-06-10,1.378,68.898,12.477,6.223,4.934,286.023
9652,E12000009,2009-06-11,1.473,69.941,10.023,4.179,3.581,286.625
9653,E12000009,2009-06-12,1.148,53.974,9.642,3.579,5.584,286.906
9654,E12000009,2009-06-13,1.339,50.806,11.085,2.544,3.763,288.010
9655,E12000009,2009-06-14,1.167,56.285,12.125,3.373,4.237,287.843
9656,E12000009,2009-06-15,0.976,53.502,9.721,3.238,3.798,287.745
9657,E12000009,2009-06-16,1.320,55.532,7.667,3.074,3.535,288.393
9658,E12000009,2009-06-17,0.957,56.473,7.759,2.750,4.069,287.731
9659,E12000009,2009-06-18,1.263,54.123,8.169,2.651,3.198,286.943
9660,E12000009,2009-06-19,1.110,53.752,7.592,2.663,2.741,287.553
9661,E12000009,2009-06-20,1.397,55.495,9.655,2.309,3.751,287.940
9662,E12000009,2009-06-21,0.708,51.523,10.733,2.624,4.439,288.303
9663,E12000009,2009-06-22,1.091,42.378,11.486,4.175,6.997,290.125
9664,E12000009,2009-06-23,1.282,52.039,14.967,7.434,7.625,290.534
9665,E12000009,2009-06-24,1.071,73.038,16.691,9.377,8.164,290.455
9666,E12000009,2009-06-25,1.320,75.487,17.021,8.946,7.465,290.608
9667,E12000009,2009-06-26,1.224,63.358,17.719,9.384,5.422,290.043
9668,E12000009,2009-06-27,1.416,49.114,15.083,4.898,4.395,289.860
9669,E12000009,2009-06-28,1.224,47.691,13.982,4.474,6.475,291.004
9670,E12000009,2009-06-29,1.397,57.237,16.934,5.544,7.625,291.843
9671,E12000009,2009-06-30,1.320,71.144,20.615,8.186,7.655,292.612
9672,E12000009,2009-07-01,1.167,70.103,22.882,7.975,8.455,293.526
9673,E12000009,2009-07-02,1.263,70.170,22.231,8.215,8.209,292.825
9674,E12000009,2009-07-03,1.129,51.233,11.254,2.332,3.261,290.579
9675,E12000009,2009-07-04,1.071,50.268,12.330,2.706,3.443,289.809
9676,E12000009,2009-07-05,1.091,50.388,8.199,2.717,2.511,289.333
9677,E12000009,2009-07-06,1.416,47.490,6.284,2.369,1.805,288.673
9678,E12000009,2009-07-07,1.148,51.138,7.667,2.423,2.351,288.240
9679,E12000009,2009-07-08,1.320,52.650,10.832,3.327,2.940,288.694
9680,E12000009,2009-07-09,0.842,51.933,9.991,2.955,3.315,287.945
9681,E12000009,2009-07-10,1.301,47.770,8.226,2.668,4.621,288.508
9682,E12000009,2009-07-11,1.033,41.461,5.851,1.868,3.347,289.021
9683,E12000009,2009-07-12,1.244,46.769,7.116,1.748,1.997,288.995
9684,E12000009,2009-07-13,0.899,46.045,8.735,2.964,2.902,289.066
9685,E12000009,2009-07-14,1.244,44.695,9.309,3.336,2.610,288.771
9686,E12000009,2009-07-15,1.129,50.473,7.537,2.608,2.255,289.488
9687,E12000009,2009-07-16,1.473,39.974,7.208,2.658,4.597,287.777
9688,E12000009,2009-07-17,1.263,50.667,5.770,2.012,2.821,287.110
9689,E12000009,2009-07-18,1.110,49.337,4.892,1.919,2.397,287.723
9690,E12000009,2009-07-19,0.765,48.925,7.518,2.482,2.154,288.049
9691,E12000009,2009-07-20,1.129,50.453,5.882,2.450,3.069,288.084
9692,E12000009,2009-07-21,1.531,45.223,9.175,2.442,3.864,289.024
9693,E12000009,2009-07-22,1.320,49.306,9.955,2.983,2.336,289.101
9694,E12000009,2009-07-23,1.071,44.789,6.532,2.256,2.424,288.716
9695,E12000009,2009-07-24,1.091,45.833,5.600,2.034,2.261,287.946
9696,E12000009,2009-07-25,1.205,47.299,5.584,2.231,2.802,289.409
9697,E12000009,2009-07-26,1.205,50.382,5.565,1.444,3.232,287.908
9698,E12000009,2009-07-27,1.129,48.617,6.286,1.718,2.216,288.042
9699,E12000009,2009-07-28,0.957,52.958,9.196,2.243,2.448,288.394
9700,E12000009,2009-07-29,1.091,50.675,7.980,2.088,3.384,287.784
9701,E12000009,2009-07-30,1.473,42.701,7.728,2.040,2.212,287.718
9702,E12000009,2009-07-31,1.301,42.862,11.550,3.081,4.143,288.210
9703,E12000009,2009-08-01,1.071,42.996,9.218,2.774,3.266,288.734
9704,E12000009,2009-08-02,1.282,41.838,6.023,2.669,3.361,288.145
9705,E12000009,2009-08-03,1.110,45.607,7.628,2.847,3.488,289.019
9706,E12000009,2009-08-04,1.454,41.047,8.656,3.323,3.875,290.064
9707,E12000009,2009-08-05,1.244,47.106,9.628,2.522,4.801,289.928
9708,E12000009,2009-08-06,1.052,41.768,11.571,2.973,6.241,289.872
9709,E12000009,2009-08-07,1.473,48.178,11.076,2.648,4.179,289.179
9710,E12000009,2009-08-08,1.033,49.825,11.663,2.682,4.803,289.032
9711,E12000009,2009-08-09,1.339,47.359,11.255,4.851,5.247,289.862
9712,E12000009,2009-08-10,1.263,39.297,8.121,2.172,5.461,289.588
9713,E12000009,2009-08-11,1.129,49.294,6.459,2.948,4.124,291.093
9714,E12000009,2009-08-12,1.091,32.129,11.701,2.192,3.883,290.525
9715,E12000009,2009-08-13,1.473,39.316,11.329,3.109,4.160,290.415
9716,E12000009,2009-08-14,1.014,34.724,12.358,2.602,5.547,289.701
9717,E12000009,2009-08-15,0.937,40.224,11.095,1.871,2.745,290.686
9718,E12000009,2009-08-16,0.976,47.479,8.624,1.792,2.957,289.641
9719,E12000009,2009-08-17,1.244,40.739,10.248,2.539,5.088,290.006
9720,E12000009,2009-08-18,1.091,47.172,13.500,3.418,5.887,290.220
9721,E12000009,2009-08-19,1.052,57.851,18.019,3.525,4.518,291.239
9722,E12000009,2009-08-20,1.033,50.389,11.457,2.594,2.901,290.479
9723,E12000009,2009-08-21,1.129,45.786,7.819,2.577,2.697,288.171
9724,E12000009,2009-08-22,1.071,45.676,8.055,2.991,4.428,289.174
9725,E12000009,2009-08-23,1.129,52.613,11.152,3.044,4.220,290.258
9726,E12000009,2009-08-24,1.358,46.239,10.593,2.582,4.451,289.310
9727,E12000009,2009-08-25,1.071,45.278,8.050,2.742,3.362,288.354
9728,E12000009,2009-08-26,1.071,47.562,9.630,2.837,3.177,289.627
9729,E12000009,2009-08-27,1.205,46.168,7.190,2.334,3.710,289.343
9730,E12000009,2009-08-28,1.091,45.042,9.212,2.944,1.947,287.883
9731,E12000009,2009-08-29,1.167,42.417,8.693,2.399,3.333,287.553
9732,E12000009,2009-08-30,1.148,39.320,7.659,2.353,3.702,288.442
9733,E12000009,2009-08-31,1.224,47.535,12.814,2.854,3.331,290.538
9734,E12000009,2009-09-01,1.378,44.116,7.781,2.733,2.815,287.985
9735,E12000009,2009-09-02,0.995,47.712,6.737,2.388,2.557,287.326
9736,E12000009,2009-09-03,1.263,54.339,6.866,2.262,2.197,286.552
9737,E12000009,2009-09-04,1.320,52.260,6.429,2.693,2.730,286.609
9738,E12000009,2009-09-05,1.416,49.077,8.197,2.690,3.859,287.532
9739,E12000009,2009-09-06,0.957,55.574,11.110,2.741,4.092,287.864
9740,E12000009,2009-09-07,1.263,48.672,9.044,2.388,4.534,289.541
9741,E12000009,2009-09-08,1.167,39.011,12.022,2.663,4.616,290.308
9742,E12000009,2009-09-09,1.282,42.695,8.849,3.586,7.319,288.098
9743,E12000009,2009-09-10,1.358,37.021,16.559,7.118,11.190,288.095
9744,E12000009,2009-09-11,1.091,39.232,15.253,3.954,10.853,288.097
9745,E12000009,2009-09-12,1.091,41.365,16.601,5.519,9.643,288.487
9746,E12000009,2009-09-13,1.320,41.538,16.835,8.640,11.647,288.045
9747,E12000009,2009-09-14,1.339,46.596,11.337,4.103,9.807,287.394
9748,E12000009,2009-09-15,1.339,48.922,13.970,6.578,8.620,288.216
9749,E12000009,2009-09-16,1.320,54.270,14.764,5.489,7.368,288.178
9750,E12000009,2009-09-17,0.861,49.669,13.725,4.044,9.929,286.786
9751,E12000009,2009-09-18,1.186,35.534,24.979,12.105,13.644,287.827
9752,E12000009,2009-09-19,1.358,48.988,25.608,15.983,10.199,288.178
9753,E12000009,2009-09-20,1.186,51.228,12.277,6.224,7.124,287.319
9754,E12000009,2009-09-21,1.091,45.329,8.769,2.543,7.228,286.837
9755,E12000009,2009-09-22,1.511,48.892,9.226,2.169,5.292,288.599
9756,E12000009,2009-09-23,1.301,35.919,9.657,2.744,8.001,288.135
9757,E12000009,2009-09-24,1.416,40.886,11.689,3.483,8.478,286.283
9758,E12000009,2009-09-25,0.765,39.437,11.618,3.523,9.057,286.322
9759,E12000009,2009-09-26,1.244,37.889,12.349,4.575,8.402,286.877
9760,E12000009,2009-09-27,1.511,35.853,13.579,5.469,8.447,286.938
9761,E12000009,2009-09-28,1.703,34.362,10.286,2.561,8.291,287.788
9762,E12000009,2009-09-29,1.435,35.387,10.325,2.956,8.344,287.325
9763,E12000009,2009-09-30,0.880,32.065,10.455,3.431,8.987,287.661
9764,E12000009,2009-10-01,1.684,38.426,7.712,2.740,6.771,286.315
9765,E12000009,2009-10-02,1.282,39.808,9.613,2.924,6.648,285.863
9766,E12000009,2009-10-03,1.110,56.334,7.825,1.936,2.663,286.578
9767,E12000009,2009-10-04,0.957,45.003,6.879,2.309,5.618,285.843
9768,E12000009,2009-10-05,1.435,33.732,10.958,3.837,12.557,286.383
9769,E12000009,2009-10-06,1.473,41.966,8.936,3.710,4.648,289.321
9770,E12000009,2009-10-07,1.224,31.974,5.841,2.053,11.211,286.165
9771,E12000009,2009-10-08,1.358,29.249,13.981,6.665,16.427,283.946
9772,E12000009,2009-10-09,1.224,31.418,15.721,8.205,14.443,285.511
9773,E12000009,2009-10-10,1.397,44.131,10.521,3.378,5.103,286.652
9774,E12000009,2009-10-11,1.550,47.836,8.144,2.221,4.877,286.585
9775,E12000009,2009-10-12,1.435,39.529,9.513,3.518,10.537,284.081
9776,E12000009,2009-10-13,1.397,29.198,14.033,5.339,15.200,283.815
9777,E12000009,2009-10-14,1.397,25.891,22.692,10.100,15.610,284.985
9778,E12000009,2009-10-15,1.397,22.474,23.377,16.979,16.551,285.022
9779,E12000009,2009-10-16,1.301,24.844,15.284,7.827,19.058,285.900
9780,E12000009,2009-10-17,1.301,28.572,15.149,5.959,19.517,281.747
9781,E12000009,2009-10-18,1.301,32.894,16.717,8.067,12.214,282.898
9782,E12000009,2009-10-19,1.588,42.833,15.275,7.235,6.798,284.123
9783,E12000009,2009-10-20,1.722,47.499,10.968,5.049,5.069,285.178
9784,E12000009,2009-10-21,1.167,43.855,8.992,3.904,4.649,285.710
9785,E12000009,2009-10-22,1.244,45.016,7.639,3.891,3.868,285.360
9786,E12000009,2009-10-23,1.454,40.379,8.139,3.850,5.682,286.163
9787,E12000009,2009-10-24,1.263,47.502,8.227,2.605,3.425,287.653
9788,E12000009,2009-10-25,1.435,54.035,9.429,3.217,2.993,286.537
9789,E12000009,2009-10-26,1.569,43.218,8.961,3.294,7.036,286.555
9790,E12000009,2009-10-27,1.473,42.324,15.292,4.395,7.811,287.420
9791,E12000009,2009-10-28,1.664,37.940,13.977,4.949,8.137,287.586
9792,E12000009,2009-10-29,1.358,33.912,27.439,7.619,11.029,287.000
9793,E12000009,2009-10-30,1.071,28.656,33.867,13.233,13.260,287.373
9794,E12000009,2009-10-31,1.263,45.679,11.446,3.401,5.895,287.361
9795,E12000009,2009-11-01,1.263,56.204,7.958,1.836,2.901,285.726
9796,E12000009,2009-11-02,1.454,50.590,5.620,1.880,3.971,282.805
9797,E12000009,2009-11-03,1.358,52.191,8.406,2.606,3.461,284.238
9798,E12000009,2009-11-04,1.320,45.656,7.488,2.412,3.642,282.521
9799,E12000009,2009-11-05,1.244,48.494,7.634,2.108,3.223,282.863
9800,E12000009,2009-11-06,1.091,44.272,8.855,2.969,5.414,283.041
9801,E12000009,2009-11-07,1.760,37.171,7.914,3.147,3.551,281.685
9802,E12000009,2009-11-08,1.148,31.701,12.633,5.601,8.788,281.815
9803,E12000009,2009-11-09,1.511,14.416,19.796,11.623,16.374,279.999
9804,E12000009,2009-11-10,1.378,27.237,7.832,4.657,11.271,281.958
9805,E12000009,2009-11-11,1.416,27.850,9.788,5.055,11.356,282.851
9806,E12000009,2009-11-12,1.473,48.813,9.610,2.893,4.116,284.267
9807,E12000009,2009-11-13,1.244,53.543,6.691,2.300,4.095,284.787
9808,E12000009,2009-11-14,1.186,56.492,9.975,2.516,2.452,283.907
9809,E12000009,2009-11-15,1.378,51.812,8.007,3.023,3.580,283.714
9810,E12000009,2009-11-16,1.511,54.632,7.633,2.320,3.206,284.377
9811,E12000009,2009-11-17,1.378,49.475,8.146,2.173,3.162,283.825
9812,E12000009,2009-11-18,1.435,60.213,13.878,2.914,2.137,285.891
9813,E12000009,2009-11-19,1.378,64.965,15.874,3.880,2.783,286.400
9814,E12000009,2009-11-20,1.416,51.921,8.154,2.650,5.419,284.851
9815,E12000009,2009-11-21,1.224,53.530,11.132,3.009,4.749,285.604
9816,E12000009,2009-11-22,1.378,64.657,12.187,2.400,2.040,282.627
9817,E12000009,2009-11-23,1.531,65.859,10.727,2.945,2.628,284.129
9818,E12000009,2009-11-24,1.416,71.413,14.907,3.298,2.253,285.619
9819,E12000009,2009-11-25,1.626,56.628,9.560,2.008,2.977,282.226
